premise	hypothesis	label
The lamp is dim.	The august is dim	not_entailment
The august is dim	The lamp is dim.	not_entailment
The river is dry.	The jimmy is dry	not_entailment
The jimmy is dry	The river is dry.	not_entailment
The reason is easy.	The job is easy	not_entailment
The job is easy	The reason is easy.	not_entailment
The light is dim.	The hall is dim	not_entailment
The hall is dim	The light is dim.	not_entailment
The ending is sweet.	The wyoming is sweet	not_entailment
The wyoming is sweet	The ending is sweet.	not_entailment
The crowd is lively.	The grove is lively	not_entailment
The grove is lively	The crowd is lively.	not_entailment
The show is funny.	The writing is funny	not_entailment
The writing is funny	The show is funny.	not_entailment
The hotel is crowded.	The scene is crowded	not_entailment
The scene is crowded	The hotel is crowded.	not_entailment
The pattern is unusual.	The ford is unusual	not_entailment
The ford is unusual	The pattern is unusual.	not_entailment
The answer is dumb.	The law is dumb	not_entailment
The law is dumb	The answer is dumb.	not_entailment
The answer is scary.	The santa is scary	not_entailment
The santa is scary	The answer is scary.	not_entailment
The trip is expensive.	The pottery is expensive	not_entailment
The pottery is expensive	The trip is expensive.	not_entailment
The money is plenty.	The money is plenty	not_entailment
The money is plenty	The money is plenty.	not_entailment
The air is dirty.	The jean is dirty	not_entailment
The jean is dirty	The air is dirty.	not_entailment
The present is necessary.	The process is necessary	not_entailment
The process is necessary	The present is necessary.	not_entailment
The union is disappointed.	The charlotte is disappointed	not_entailment
The charlotte is disappointed	The union is disappointed.	not_entailment
The rap is funny.	The cat is funny	not_entailment
The cat is funny	The rap is funny.	not_entailment
The world is weak.	The environment is weak	not_entailment
The environment is weak	The world is weak.	not_entailment
The network is efficient.	The factory is efficient	not_entailment
The factory is efficient	The network is efficient.	not_entailment
The asset is valuable.	The truth is valuable	not_entailment
The truth is valuable	The asset is valuable.	not_entailment
The rest is sad.	The alexander is sad	not_entailment
The alexander is sad	The rest is sad.	not_entailment
The ringtone is funny.	The tone is funny	not_entailment
The tone is funny	The ringtone is funny.	not_entailment
The job is hard.	The floor is hard	not_entailment
The floor is hard	The job is hard.	not_entailment
The statement is misleading.	The law is misleading	not_entailment
The law is misleading	The statement is misleading.	not_entailment
The voyeur is creepy.	The hotel is creepy	not_entailment
The hotel is creepy	The voyeur is creepy.	not_entailment
The movie is dumb.	The plan is dumb	not_entailment
The plan is dumb	The movie is dumb.	not_entailment
The forecast is positive.	The atmosphere is positive	not_entailment
The atmosphere is positive	The forecast is positive.	not_entailment
The memory is valuable.	The future is valuable	not_entailment
The future is valuable	The memory is valuable.	not_entailment
The word is unpleasant.	The thought is unpleasant	not_entailment
The thought is unpleasant	The word is unpleasant.	not_entailment
The floor is dry.	The grass is dry	not_entailment
The grass is dry	The floor is dry.	not_entailment
The pottery is old.	The holland is old	not_entailment
The holland is old	The pottery is old.	not_entailment
The glass is clean.	The interior is clean	not_entailment
The interior is clean	The glass is clean.	not_entailment
The music is pretty.	The creek is pretty	not_entailment
The creek is pretty	The music is pretty.	not_entailment
The smith is efficient.	The process is efficient	not_entailment
The process is efficient	The smith is efficient.	not_entailment
The film is unpleasant.	The trip is unpleasant	not_entailment
The trip is unpleasant	The film is unpleasant.	not_entailment
The mirror is clean.	The lingerie is clean	not_entailment
The lingerie is clean	The mirror is clean.	not_entailment
The bread is thin.	The sky is thin	not_entailment
The sky is thin	The bread is thin.	not_entailment
The conclusion is positive.	The emphasis is positive	not_entailment
The emphasis is positive	The conclusion is positive.	not_entailment
The conclusion is appropriate.	The warning is appropriate	not_entailment
The warning is appropriate	The conclusion is appropriate.	not_entailment
The space is valuable.	The britain is valuable	not_entailment
The britain is valuable	The space is valuable.	not_entailment
The focus is appropriate.	The jewellery is appropriate	not_entailment
The jewellery is appropriate	The focus is appropriate.	not_entailment
The air is damp.	The roof is damp	not_entailment
The roof is damp	The air is damp.	not_entailment
The future is near.	The portuguese is near	not_entailment
The portuguese is near	The future is near.	not_entailment
The doctor is tired.	The villa is tired	not_entailment
The villa is tired	The doctor is tired.	not_entailment
The cat is funny.	The valentine is funny	not_entailment
The valentine is funny	The cat is funny.	not_entailment
The spyware is smart.	The russell is smart	not_entailment
The russell is smart	The spyware is smart.	not_entailment
The consumer is happy.	The kid is happy	not_entailment
The kid is happy	The consumer is happy.	not_entailment
The injury is uncommon.	The phrase is uncommon	not_entailment
The phrase is uncommon	The injury is uncommon.	not_entailment
The couple is happy.	The duke is happy	not_entailment
The duke is happy	The couple is happy.	not_entailment
The investment is valuable.	The villa is valuable	not_entailment
The villa is valuable	The investment is valuable.	not_entailment
The name is funny.	The dialogue is funny	not_entailment
The dialogue is funny	The name is funny.	not_entailment
The identity is personal.	The jesus is personal	not_entailment
The jesus is personal	The identity is personal.	not_entailment
The oracle is wise.	The move is wise	not_entailment
The move is wise	The oracle is wise.	not_entailment
The memorabilia is famous.	The phoenix is famous	not_entailment
The phoenix is famous	The memorabilia is famous.	not_entailment
The mr is funny.	The film is funny	not_entailment
The film is funny	The mr is funny.	not_entailment
The duke is attractive.	The sydney is attractive	not_entailment
The sydney is attractive	The duke is attractive.	not_entailment
The neighborhood is tough.	The georgia is tough	not_entailment
The georgia is tough	The neighborhood is tough.	not_entailment
The corn is sweet.	The sydney is sweet	not_entailment
The sydney is sweet	The corn is sweet.	not_entailment
The change is necessary.	The change is necessary	not_entailment
The change is necessary	The change is necessary.	not_entailment
The tune is cute.	The book is cute	not_entailment
The book is cute	The tune is cute.	not_entailment
The industry is tough.	The australia is tough	not_entailment
The australia is tough	The industry is tough.	not_entailment
The move is appropriate.	The use is appropriate	not_entailment
The use is appropriate	The move is appropriate.	not_entailment
The science is easy.	The recipe is easy	not_entailment
The recipe is easy	The science is easy.	not_entailment
The duke is tired.	The public is tired	not_entailment
The public is tired	The duke is tired.	not_entailment
The grove is sad.	The truth is sad	not_entailment
The truth is sad	The grove is sad.	not_entailment
The quality is surprising.	The growth is surprising	not_entailment
The growth is surprising	The quality is surprising.	not_entailment
The quantity is plenty.	The minimum is plenty	not_entailment
The minimum is plenty	The quantity is plenty.	not_entailment
The coffee is sweet.	The relief is sweet	not_entailment
The relief is sweet	The coffee is sweet.	not_entailment
The robot is efficient.	The kitchen is efficient	not_entailment
The kitchen is efficient	The robot is efficient.	not_entailment
The villa is interesting.	The conclusion is interesting	not_entailment
The conclusion is interesting	The villa is interesting.	not_entailment
The farmer is tired.	The soul is tired	not_entailment
The soul is tired	The farmer is tired.	not_entailment
The smith is good.	The economy is good	not_entailment
The economy is good	The smith is good.	not_entailment
The judge is disappointed.	The reader is disappointed	not_entailment
The reader is disappointed	The judge is disappointed.	not_entailment
The guy is attractive.	The man is attractive	not_entailment
The man is attractive	The guy is attractive.	not_entailment
The feeling is odd.	The fit is odd	not_entailment
The fit is odd	The feeling is odd.	not_entailment
The landscape is tough.	The joe is tough	not_entailment
The joe is tough	The landscape is tough.	not_entailment
The moment is bleak.	The trend is bleak	not_entailment
The trend is bleak	The moment is bleak.	not_entailment
The beginning is bleak.	The mood is bleak	not_entailment
The mood is bleak	The beginning is bleak.	not_entailment
The britney is cute.	The horse is cute	not_entailment
The horse is cute	The britney is cute.	not_entailment
The plot is surprising.	The australian is surprising	not_entailment
The australian is surprising	The plot is surprising.	not_entailment
The cheese is thin.	The ceiling is thin	not_entailment
The ceiling is thin	The cheese is thin.	not_entailment
The film is scary.	The secret is scary	not_entailment
The secret is scary	The film is scary.	not_entailment
The roman is wise.	The greek is wise	not_entailment
The greek is wise	The roman is wise.	not_entailment
The job is dangerous.	The law is dangerous	not_entailment
The law is dangerous	The job is dangerous.	not_entailment
The surface is wet.	The grass is wet	not_entailment
The grass is wet	The surface is wet.	not_entailment
The function is efficient.	The result is efficient	not_entailment
The result is efficient	The function is efficient.	not_entailment
The jesus is important.	The holland is important	not_entailment
The holland is important	The jesus is important.	not_entailment
The mechanism is efficient.	The body is efficient	not_entailment
The body is efficient	The mechanism is efficient.	not_entailment
The opportunity is big.	The gap is big	not_entailment
The gap is big	The opportunity is big.	not_entailment
The action is quick.	The february is quick	not_entailment
The february is quick	The action is quick.	not_entailment
The camcorder is capable.	The kid is capable	not_entailment
The kid is capable	The camcorder is capable.	not_entailment
The vista is surprising.	The alexander is surprising	not_entailment
The alexander is surprising	The vista is surprising.	not_entailment
The skin is thin.	The wall is thin	not_entailment
The wall is thin	The skin is thin.	not_entailment
The memorabilia is expensive.	The britain is expensive	not_entailment
The britain is expensive	The memorabilia is expensive.	not_entailment
The commonwealth is old.	The reed is old	not_entailment
The reed is old	The commonwealth is old.	not_entailment
The market is weak.	The current is weak	not_entailment
The current is weak	The market is weak.	not_entailment
The alexander is personal.	The alexander is personal	not_entailment
The alexander is personal	The alexander is personal.	not_entailment
The parallel is odd.	The angle is odd	not_entailment
The angle is odd	The parallel is odd.	not_entailment
The story is unusual.	The relationship is unusual	not_entailment
The relationship is unusual	The story is unusual.	not_entailment
The expression is misleading.	The definition is misleading	not_entailment
The definition is misleading	The expression is misleading.	not_entailment
The doctor is happy.	The girl is happy	not_entailment
The girl is happy	The doctor is happy.	not_entailment
The disease is unusual.	The finding is unusual	not_entailment
The finding is unusual	The disease is unusual.	not_entailment
The story is odd.	The angle is odd	not_entailment
The angle is odd	The story is odd.	not_entailment
The guy is clever.	The movie is clever	not_entailment
The movie is clever	The guy is clever.	not_entailment
The point is personal.	The ringtone is personal	not_entailment
The ringtone is personal	The point is personal.	not_entailment
The end is bleak.	The trend is bleak	not_entailment
The trend is bleak	The end is bleak.	not_entailment
The cheese is tasty.	The apple is tasty	not_entailment
The apple is tasty	The cheese is tasty.	not_entailment
The purpose is important.	The vietnam is important	not_entailment
The vietnam is important	The purpose is important.	not_entailment
The finding is unusual.	The combination is unusual	not_entailment
The combination is unusual	The finding is unusual.	not_entailment
The kid is dumb.	The fuck is dumb	not_entailment
The fuck is dumb	The kid is dumb.	not_entailment
The family is happy.	The grove is happy	not_entailment
The grove is happy	The family is happy.	not_entailment
The process is mature.	The problem is mature	not_entailment
The problem is mature	The process is mature.	not_entailment
The jimmy is angry.	The world is angry	not_entailment
The world is angry	The jimmy is angry.	not_entailment
The catch is easy.	The equation is easy	not_entailment
The equation is easy	The catch is easy.	not_entailment
The treatment is unusual.	The november is unusual	not_entailment
The november is unusual	The treatment is unusual.	not_entailment
The movie is sad.	The tone is sad	not_entailment
The tone is sad	The movie is sad.	not_entailment
The farm is quiet.	The australian is quiet	not_entailment
The australian is quiet	The farm is quiet.	not_entailment
The fruit is uncommon.	The sight is uncommon	not_entailment
The sight is uncommon	The fruit is uncommon.	not_entailment
The arrangement is odd.	The world is odd	not_entailment
The world is odd	The arrangement is odd.	not_entailment
The vista is long.	The jamaica is long	not_entailment
The jamaica is long	The vista is long.	not_entailment
The enemy is hungry.	The planet is hungry	not_entailment
The planet is hungry	The enemy is hungry.	not_entailment
The commentary is personal.	The jesus is personal	not_entailment
The jesus is personal	The commentary is personal.	not_entailment
The pottery is attractive.	The combination is attractive	not_entailment
The combination is attractive	The pottery is attractive.	not_entailment
The beam is dim.	The theater is dim	not_entailment
The theater is dim	The beam is dim.	not_entailment
The target is easy.	The idea is easy	not_entailment
The idea is easy	The target is easy.	not_entailment
The crowd is thin.	The pottery is thin	not_entailment
The pottery is thin	The crowd is thin.	not_entailment
The beer is cold.	The portuguese is cold	not_entailment
The portuguese is cold	The beer is cold.	not_entailment
The other is surprising.	The quality is surprising	not_entailment
The quality is surprising	The other is surprising.	not_entailment
The grove is big.	The columbia is big	not_entailment
The columbia is big	The grove is big.	not_entailment
The grove is happy.	The princess is happy	not_entailment
The princess is happy	The grove is happy.	not_entailment
The adobe is damp.	The bar is damp	not_entailment
The bar is damp	The adobe is damp.	not_entailment
The olympic is disappointed.	The consumer is disappointed	not_entailment
The consumer is disappointed	The olympic is disappointed.	not_entailment
The relationship is mature.	The fruit is mature	not_entailment
The fruit is mature	The relationship is mature.	not_entailment
The team is capable.	The muslim is capable	not_entailment
The muslim is capable	The team is capable.	not_entailment
The genre is mature.	The joe is mature	not_entailment
The joe is mature	The genre is mature.	not_entailment
The community is concerned.	The family is concerned	not_entailment
The family is concerned	The community is concerned.	not_entailment
The sand is wet.	The lingerie is wet	not_entailment
The lingerie is wet	The sand is wet.	not_entailment
The carpet is clean.	The floor is clean	not_entailment
The floor is clean	The carpet is clean.	not_entailment
The expression is uncommon.	The combination is uncommon	not_entailment
The combination is uncommon	The expression is uncommon.	not_entailment
The forest is scary.	The future is scary	not_entailment
The future is scary	The forest is scary.	not_entailment
The video is misleading.	The statement is misleading	not_entailment
The statement is misleading	The video is misleading.	not_entailment
The candy is tasty.	The sauce is tasty	not_entailment
The sauce is tasty	The candy is tasty.	not_entailment
The reality is awful.	The future is awful	not_entailment
The future is awful	The reality is awful.	not_entailment
The stuff is crazy.	The industry is crazy	not_entailment
The industry is crazy	The stuff is crazy.	not_entailment
The process is valuable.	The property is valuable	not_entailment
The property is valuable	The process is valuable.	not_entailment
The usage is appropriate.	The song is appropriate	not_entailment
The song is appropriate	The usage is appropriate.	not_entailment
The soul is tired.	The patient is tired	not_entailment
The patient is tired	The soul is tired.	not_entailment
The hotel is creepy.	The sydney is creepy	not_entailment
The sydney is creepy	The hotel is creepy.	not_entailment
The economy is efficient.	The flow is efficient	not_entailment
The flow is efficient	The economy is efficient.	not_entailment
The sky is bleak.	The plot is bleak	not_entailment
The plot is bleak	The sky is bleak.	not_entailment
The reed is thin.	The skin is thin	not_entailment
The skin is thin	The reed is thin.	not_entailment
The taste is awful.	The quality is awful	not_entailment
The quality is awful	The taste is awful.	not_entailment
The description is misleading.	The poster is misleading	not_entailment
The poster is misleading	The description is misleading.	not_entailment
The journey is hard.	The april is hard	not_entailment
The april is hard	The journey is hard.	not_entailment
The dialogue is funny.	The cartoon is funny	not_entailment
The cartoon is funny	The dialogue is funny.	not_entailment
The other is expensive.	The villa is expensive	not_entailment
The villa is expensive	The other is expensive.	not_entailment
The ball is wet.	The february is wet	not_entailment
The february is wet	The ball is wet.	not_entailment
The alexander is capable.	The kid is capable	not_entailment
The kid is capable	The alexander is capable.	not_entailment
The juice is sweet.	The perfume is sweet	not_entailment
The perfume is sweet	The juice is sweet.	not_entailment
The present is plenty.	The parking is plenty	not_entailment
The parking is plenty	The present is plenty.	not_entailment
The pottery is unusual.	The bibliography is unusual	not_entailment
The bibliography is unusual	The pottery is unusual.	not_entailment
The desert is hungry.	The lion is hungry	not_entailment
The lion is hungry	The desert is hungry.	not_entailment
The jewellery is big.	The mississippi is big	not_entailment
The mississippi is big	The jewellery is big.	not_entailment
The business is tough.	The math is tough	not_entailment
The math is tough	The business is tough.	not_entailment
The apple is tasty.	The dish is tasty	not_entailment
The dish is tasty	The apple is tasty.	not_entailment
The novel is creepy.	The valentine is creepy	not_entailment
The valentine is creepy	The novel is creepy.	not_entailment
The coffee is good.	The outlook is good	not_entailment
The outlook is good	The coffee is good.	not_entailment
The morning is damp.	The bread is damp	not_entailment
The bread is damp	The morning is damp.	not_entailment
The jesus is long.	The columbus is long	not_entailment
The columbus is long	The jesus is long.	not_entailment
The jesus is good.	The halloween is good	not_entailment
The halloween is good	The jesus is good.	not_entailment
The future is violent.	The porno is violent	not_entailment
The porno is violent	The future is violent.	not_entailment
The house is dim.	The chamber is dim	not_entailment
The chamber is dim	The house is dim.	not_entailment
The song is scary.	The ride is scary	not_entailment
The ride is scary	The song is scary.	not_entailment
The pub is crowded.	The office is crowded	not_entailment
The office is crowded	The pub is crowded.	not_entailment
The jimmy is quick.	The action is quick	not_entailment
The action is quick	The jimmy is quick.	not_entailment
The place is pretty.	The villa is pretty	not_entailment
The villa is pretty	The place is pretty.	not_entailment
The valley is damp.	The room is damp	not_entailment
The room is damp	The valley is damp.	not_entailment
The park is creepy.	The house is creepy	not_entailment
The house is creepy	The park is creepy.	not_entailment
The planet is cold.	The milk is cold	not_entailment
The milk is cold	The planet is cold.	not_entailment
The bathroom is clean.	The blood is clean	not_entailment
The blood is clean	The bathroom is clean.	not_entailment
The record is clean.	The lingerie is clean	not_entailment
The lingerie is clean	The record is clean.	not_entailment
The feeling is dim.	The outlook is dim	not_entailment
The outlook is dim	The feeling is dim.	not_entailment
The difference is unpleasant.	The situation is unpleasant	not_entailment
The situation is unpleasant	The difference is unpleasant.	not_entailment
The bukkake is wet.	The soil is wet	not_entailment
The soil is wet	The bukkake is wet.	not_entailment
The kitchen is clean.	The reed is clean	not_entailment
The reed is clean	The kitchen is clean.	not_entailment
The truth is dirty.	The money is dirty	not_entailment
The money is dirty	The truth is dirty.	not_entailment
The problem is mature.	The class is mature	not_entailment
The class is mature	The problem is mature.	not_entailment
The taste is tasty.	The word is tasty	not_entailment
The word is tasty	The taste is tasty.	not_entailment
The time is near.	The valentine is near	not_entailment
The valentine is near	The time is near.	not_entailment
The future is surprising.	The british is surprising	not_entailment
The british is surprising	The future is surprising.	not_entailment
The reporter is angry.	The african is angry	not_entailment
The african is angry	The reporter is angry.	not_entailment
The finder is easy.	The rest is easy	not_entailment
The rest is easy	The finder is easy.	not_entailment
The book is scary.	The title is scary	not_entailment
The title is scary	The book is scary.	not_entailment
The king is wise.	The ukraine is wise	not_entailment
The ukraine is wise	The king is wise.	not_entailment
The minimum is plenty.	The number is plenty	not_entailment
The number is plenty	The minimum is plenty.	not_entailment
The fix is easy.	The pick is easy	not_entailment
The pick is easy	The fix is easy.	not_entailment
