premise	hypothesis
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 4636 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 4758 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 4880 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5002 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5124 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5246 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5368 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5490 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5612 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5734 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5856 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 5978 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6100 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6222 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6344 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6466 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6588 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6710 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6832 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 6954 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7076 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7198 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7320 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7442 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7564 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7686 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7808 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 7930 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8052 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8174 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8296 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8418 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8540 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8662 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8784 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 8906 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9028 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9150 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9272 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9394 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9516 cm cliff is very short.
A 7320 cm cliff is tall. A 4880 cm cliff is short.	A 9638 cm cliff is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 40 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 44 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 48 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 52 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 56 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 60 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 64 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 68 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 72 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 76 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 80 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 84 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 88 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 92 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 96 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 100 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 104 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 108 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 112 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 116 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 120 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 124 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 128 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 132 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 136 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 140 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 144 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 148 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 152 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 156 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 160 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 164 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 168 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 172 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 176 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 180 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 184 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 188 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 192 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 196 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 200 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 204 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 208 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 212 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 216 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 220 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 224 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 228 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 232 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 236 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 240 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 244 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 248 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 252 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 256 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 260 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 264 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 268 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 272 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 276 cm bush is very tall.
A 200 cm bush is tall. A 120 cm bush is short.	A 40 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 44 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 48 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 52 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 56 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 60 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 64 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 68 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 72 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 76 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 80 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 84 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 88 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 92 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 96 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 100 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 104 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 108 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 112 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 116 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 120 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 124 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 128 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 132 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 136 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 140 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 144 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 148 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 152 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 156 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 160 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 164 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 168 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 172 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 176 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 180 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 184 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 188 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 192 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 196 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 200 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 204 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 208 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 212 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 216 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 220 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 224 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 228 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 232 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 236 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 240 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 244 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 248 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 252 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 256 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 260 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 264 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 268 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 272 cm bush is very short.
A 200 cm bush is tall. A 120 cm bush is short.	A 276 cm bush is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1480 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1554 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1628 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1702 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1776 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1850 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1924 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1998 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2072 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2146 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2220 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2294 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2368 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2442 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2516 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2590 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2664 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2738 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2812 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2886 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2960 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3034 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3108 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3182 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3256 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3330 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3404 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3478 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3552 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3626 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3700 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3774 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3848 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3922 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3996 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4070 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4144 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4218 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4292 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4366 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4440 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4514 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4588 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4662 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4736 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4810 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4884 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4958 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5032 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5106 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5180 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5254 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5328 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5402 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5476 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5550 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5624 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5698 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5772 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 5846 cm tower is very tall.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1480 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1554 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1628 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1702 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1776 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1850 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1924 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 1998 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2072 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2146 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2220 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2294 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2368 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2442 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2516 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2590 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2664 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2738 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2812 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2886 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 2960 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3034 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3108 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3182 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3256 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3330 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3404 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3478 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3552 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3626 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3700 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3774 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3848 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3922 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 3996 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4070 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4144 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4218 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4292 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4366 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4440 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4514 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4588 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4662 cm tower is very short.
A 4440 cm tower is tall. A 2960 cm tower is short.	A 4736 cm tower is very short.
