premise	hypothesis
A 160 cm snake is long. A 100 cm snake is short.	A 172 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 175 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 178 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 181 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 184 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 187 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 190 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 193 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 196 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 199 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 202 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 205 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 208 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 211 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 214 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 217 cm snake is long.
A 160 cm snake is long. A 100 cm snake is short.	A 40 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 43 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 46 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 49 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 52 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 55 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 58 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 61 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 64 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 67 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 70 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 73 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 76 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 79 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 82 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 85 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 88 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 91 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 94 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 97 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 100 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 103 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 106 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 109 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 112 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 115 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 118 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 121 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 124 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 127 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 130 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 133 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 136 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 139 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 142 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 145 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 148 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 151 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 154 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 157 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 160 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 163 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 166 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 169 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 172 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 175 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 178 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 181 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 184 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 187 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 190 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 193 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 196 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 199 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 202 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 205 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 208 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 211 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 214 cm snake is short.
A 160 cm snake is long. A 100 cm snake is short.	A 217 cm snake is short.
A 200 cm cord is long. A 120 cm cord is short.	A 40 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 44 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 48 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 52 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 56 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 60 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 64 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 68 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 72 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 76 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 80 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 84 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 88 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 92 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 96 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 100 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 104 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 108 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 112 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 116 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 120 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 124 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 128 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 132 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 136 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 140 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 144 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 148 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 152 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 156 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 160 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 164 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 168 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 172 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 176 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 180 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 184 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 188 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 192 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 196 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 200 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 204 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 208 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 212 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 216 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 220 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 224 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 228 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 232 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 236 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 240 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 244 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 248 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 252 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 256 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 260 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 264 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 268 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 272 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 276 cm cord is long.
A 200 cm cord is long. A 120 cm cord is short.	A 40 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 44 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 48 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 52 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 56 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 60 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 64 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 68 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 72 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 76 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 80 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 84 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 88 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 92 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 96 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 100 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 104 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 108 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 112 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 116 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 120 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 124 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 128 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 132 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 136 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 140 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 144 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 148 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 152 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 156 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 160 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 164 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 168 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 172 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 176 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 180 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 184 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 188 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 192 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 196 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 200 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 204 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 208 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 212 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 216 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 220 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 224 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 228 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 232 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 236 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 240 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 244 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 248 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 252 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 256 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 260 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 264 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 268 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 272 cm cord is short.
A 200 cm cord is long. A 120 cm cord is short.	A 276 cm cord is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 800 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 840 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 880 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 920 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 960 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1000 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1040 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1080 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1120 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1160 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1200 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1240 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1280 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1320 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1360 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1400 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1440 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1480 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1520 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1560 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1600 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1640 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1680 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1720 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1760 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1800 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1840 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1880 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1920 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 1960 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2000 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2040 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2080 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2120 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2160 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2200 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2240 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2280 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2320 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2360 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2400 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2440 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2480 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2520 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2560 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2600 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2640 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2680 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2720 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2760 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2800 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2840 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2880 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2920 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 2960 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 3000 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 3040 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 3080 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 3120 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 3160 cm building is tall.
A 2400 cm building is tall. A 1600 cm building is short.	A 800 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 840 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 880 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 920 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 960 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1000 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1040 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1080 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1120 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1160 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1200 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1240 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1280 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1320 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1360 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1400 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1440 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1480 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1520 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1560 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1600 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1640 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1680 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1720 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1760 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1800 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1840 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1880 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1920 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 1960 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2000 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2040 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2080 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2120 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2160 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2200 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2240 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2280 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2320 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2360 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2400 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2440 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2480 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2520 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2560 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2600 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2640 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2680 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2720 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2760 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2800 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2840 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2880 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2920 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 2960 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 3000 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 3040 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 3080 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 3120 cm building is short.
A 2400 cm building is tall. A 1600 cm building is short.	A 3160 cm building is short.
A 1200 m shore is long. A 800 m shore is short.	A 400 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 420 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 440 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 460 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 480 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 500 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 520 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 540 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 560 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 580 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 600 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 620 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 640 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 660 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 680 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 700 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 720 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 740 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 760 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 780 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 800 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 820 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 840 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 860 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 880 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 900 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 920 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 940 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 960 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 980 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1000 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1020 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1040 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1060 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1080 m shore is long.
A 1200 m shore is long. A 800 m shore is short.	A 1100 m shore is long.
