premise	hypothesis	label
A 200 cm cord is long. A 120 cm cord is short.	A 192 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 196 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 200 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 204 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 208 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 212 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 216 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 220 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 224 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 228 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 232 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 236 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 240 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 244 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 248 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 252 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 256 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 260 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 264 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 268 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 272 cm street is short.	not_entailment
A 200 cm cord is long. A 120 cm cord is short.	A 276 cm street is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1220 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1281 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1342 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1403 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1464 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1525 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1586 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1647 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1708 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1769 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1830 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1891 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1952 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2013 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2074 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2135 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2196 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2257 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2318 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2379 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2440 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2501 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2562 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2623 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2684 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2745 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2806 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2867 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2928 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2989 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3050 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3111 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3172 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3233 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3294 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3355 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3416 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3477 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3538 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3599 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3660 cm hall is long.	discard
A 3660 cm canal is long. A 2440 cm canal is short.	A 3721 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3782 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3843 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3904 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3965 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4026 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4087 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4148 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4209 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4270 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4331 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4392 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4453 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4514 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4575 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4636 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4697 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4758 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4819 cm hall is long.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1220 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1281 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1342 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1403 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1464 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1525 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1586 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1647 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1708 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1769 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1830 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1891 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 1952 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2013 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2074 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2135 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2196 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2257 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2318 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2379 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2440 cm hall is short.	discard
A 3660 cm canal is long. A 2440 cm canal is short.	A 2501 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2562 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2623 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2684 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2745 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2806 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2867 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2928 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 2989 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3050 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3111 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3172 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3233 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3294 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3355 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3416 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3477 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3538 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3599 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3660 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3721 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3782 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3843 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3904 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 3965 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4026 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4087 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4148 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4209 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4270 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4331 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4392 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4453 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4514 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4575 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4636 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4697 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4758 cm hall is short.	not_entailment
A 3660 cm canal is long. A 2440 cm canal is short.	A 4819 cm hall is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2010 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2111 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2212 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2313 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2414 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2515 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2616 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2717 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2818 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2919 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3020 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3121 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3222 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3323 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3424 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3525 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3626 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3727 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3828 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3929 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4030 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4131 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4232 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4333 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4434 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4535 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4636 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4737 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4838 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4939 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5040 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5141 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5242 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5343 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5444 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5545 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5646 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5747 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5848 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 5949 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6050 cm cliff is tall.	discard
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6151 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6252 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6353 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6454 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6555 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6656 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6757 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6858 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 6959 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7060 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7161 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7262 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7363 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7464 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7565 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7666 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7767 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7868 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 7969 cm cliff is tall.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2010 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2111 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2212 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2313 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2414 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2515 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2616 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2717 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2818 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 2919 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3020 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3121 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3222 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3323 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3424 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3525 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3626 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3727 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3828 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 3929 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4030 cm cliff is short.	discard
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4131 cm cliff is short.	not_entailment
A 6050 cm condo is tall. A 4030 cm condo is short.	A 4232 cm cliff is short.	not_entailment
