premise	hypothesis	label
A 120 cm leg is long. A 80 cm leg is short.	A 104 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 106 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 108 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 110 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 112 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 114 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 116 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 118 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 120 cm jaguar is long.	discard
A 120 cm leg is long. A 80 cm leg is short.	A 122 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 124 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 126 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 128 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 130 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 132 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 134 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 136 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 138 cm jaguar is long.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 60 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 62 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 64 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 66 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 68 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 70 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 72 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 74 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 76 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 78 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 80 cm jaguar is short.	discard
A 120 cm leg is long. A 80 cm leg is short.	A 82 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 84 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 86 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 88 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 90 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 92 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 94 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 96 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 98 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 100 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 102 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 104 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 106 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 108 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 110 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 112 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 114 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 116 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 118 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 120 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 122 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 124 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 126 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 128 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 130 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 132 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 134 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 136 cm jaguar is short.	not_entailment
A 120 cm leg is long. A 80 cm leg is short.	A 138 cm jaguar is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 260 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 270 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 280 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 290 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 300 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 310 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 320 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 330 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 340 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 350 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 360 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 370 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 380 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 390 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 400 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 410 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 420 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 430 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 440 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 450 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 460 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 470 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 480 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 490 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 500 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 510 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 520 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 530 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 540 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 550 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 560 cm boulder is tall.	discard
A 560 cm tree is tall. A 360 cm tree is short.	A 570 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 580 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 590 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 600 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 610 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 620 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 630 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 640 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 650 cm boulder is tall.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 260 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 270 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 280 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 290 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 300 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 310 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 320 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 330 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 340 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 350 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 360 cm boulder is short.	discard
A 560 cm tree is tall. A 360 cm tree is short.	A 370 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 380 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 390 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 400 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 410 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 420 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 430 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 440 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 450 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 460 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 470 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 480 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 490 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 500 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 510 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 520 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 530 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 540 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 550 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 560 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 570 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 580 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 590 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 600 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 610 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 620 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 630 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 640 cm boulder is short.	not_entailment
A 560 cm tree is tall. A 360 cm tree is short.	A 650 cm boulder is short.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 50 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 53 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 56 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 59 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 62 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 65 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 68 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 71 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 74 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 77 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 80 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 83 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 86 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 89 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 92 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 95 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 98 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 101 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 104 cm structure is tall.	not_entailment
A 140 cm dog is tall. A 80 cm dog is short.	A 107 cm structure is tall.	not_entailment
