premise	hypothesis
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 82 m path is long.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 84 m path is long.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 86 m path is long.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 88 m path is long.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 10 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 12 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 14 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 16 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 18 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 20 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 22 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 24 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 26 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 28 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 30 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 32 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 34 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 36 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 38 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 40 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 42 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 44 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 46 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 48 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 50 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 52 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 54 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 56 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 58 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 60 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 62 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 64 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 66 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 68 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 70 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 72 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 74 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 76 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 78 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 80 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 82 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 84 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 86 m path is short.
Paths longer than 70 m are long. Paths shorter than 30 m are short.	A 88 m path is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 30 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 32 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 34 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 36 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 38 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 40 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 42 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 44 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 46 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 48 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 50 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 52 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 54 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 56 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 58 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 60 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 62 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 64 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 66 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 68 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 70 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 72 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 74 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 76 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 78 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 80 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 82 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 84 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 86 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 88 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 90 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 92 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 94 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 96 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 98 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 100 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 102 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 104 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 106 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 108 m bridge is long.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 30 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 32 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 34 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 36 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 38 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 40 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 42 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 44 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 46 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 48 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 50 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 52 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 54 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 56 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 58 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 60 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 62 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 64 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 66 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 68 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 70 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 72 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 74 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 76 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 78 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 80 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 82 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 84 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 86 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 88 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 90 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 92 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 94 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 96 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 98 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 100 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 102 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 104 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 106 m bridge is short.
Bridges longer than 90 m are long. Bridges shorter than 50 m are short.	A 108 m bridge is short.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 60 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 62 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 64 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 66 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 68 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 70 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 72 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 74 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 76 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 78 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 80 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 82 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 84 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 86 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 88 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 90 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 92 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 94 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 96 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 98 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 100 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 102 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 104 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 106 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 108 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 110 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 112 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 114 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 116 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 118 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 120 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 122 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 124 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 126 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 128 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 130 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 132 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 134 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 136 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 138 cm roof is high.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 60 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 62 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 64 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 66 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 68 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 70 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 72 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 74 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 76 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 78 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 80 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 82 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 84 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 86 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 88 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 90 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 92 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 94 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 96 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 98 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 100 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 102 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 104 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 106 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 108 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 110 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 112 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 114 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 116 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 118 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 120 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 122 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 124 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 126 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 128 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 130 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 132 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 134 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 136 cm roof is low.
Roofs higher than 120 cm are high. Roofs lower than 80 cm are low.	A 138 cm roof is low.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 180 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 186 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 192 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 198 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 204 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 210 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 216 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 222 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 228 cm sculpture is tall.
Sculptures taller than 360 cm are tall. Sculptures shorter than 240 cm are short.	A 234 cm sculpture is tall.
