premise	hypothesis
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 40 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 42 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 44 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 46 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 48 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 50 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 52 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 54 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 56 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 58 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 60 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 62 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 64 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 66 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 68 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 70 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 72 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 74 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 76 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 78 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 80 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 82 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 84 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 86 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 88 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 90 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 92 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 94 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 96 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 98 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 100 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 102 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 104 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 106 m cliff is short.
The tallest cliff in the world is 108 m. The shortest cliff in the world is 30 m.	A 108 m cliff is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 1920 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 1985 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2050 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2115 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2180 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2245 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2310 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2375 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2440 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2505 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2570 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2635 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2700 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2765 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2830 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2895 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2960 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3025 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3090 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3155 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3220 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3285 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3350 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3415 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3480 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3545 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3610 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3675 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3740 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3805 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3870 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3935 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4000 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4065 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4130 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4195 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4260 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4325 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4390 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4455 m mountain is tall.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 1920 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 1985 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2050 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2115 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2180 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2245 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2310 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2375 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2440 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2505 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2570 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2635 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2700 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2765 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2830 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2895 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 2960 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3025 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3090 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3155 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3220 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3285 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3350 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3415 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3480 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3545 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3610 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3675 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3740 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3805 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3870 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 3935 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4000 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4065 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4130 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4195 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4260 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4325 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4390 m mountain is short.
The tallest mountain in the world is 4455 m. The shortest mountain in the world is 1920 m.	A 4455 m mountain is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 20 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 22 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 24 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 26 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 28 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 30 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 32 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 34 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 36 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 38 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 40 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 42 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 44 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 46 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 48 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 50 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 52 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 54 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 56 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 58 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 60 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 62 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 64 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 66 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 68 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 70 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 72 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 74 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 76 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 78 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 80 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 82 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 84 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 86 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 88 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 90 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 92 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 94 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 96 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 98 cm balloon is tall.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 20 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 22 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 24 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 26 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 28 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 30 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 32 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 34 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 36 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 38 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 40 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 42 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 44 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 46 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 48 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 50 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 52 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 54 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 56 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 58 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 60 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 62 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 64 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 66 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 68 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 70 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 72 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 74 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 76 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 78 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 80 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 82 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 84 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 86 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 88 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 90 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 92 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 94 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 96 cm balloon is short.
The tallest balloon in the world is 98 cm. The shortest balloon in the world is 20 cm.	A 98 cm balloon is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 20 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 22 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 24 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 26 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 28 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 30 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 32 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 34 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 36 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 38 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 40 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 42 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 44 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 46 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 48 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 50 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 52 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 54 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 56 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 58 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 60 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 62 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 64 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 66 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 68 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 70 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 72 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 74 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 76 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 78 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 80 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 82 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 84 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 86 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 88 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 90 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 92 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 94 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 96 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 98 cm fish is long.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 20 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 22 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 24 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 26 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 28 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 30 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 32 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 34 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 36 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 38 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 40 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 42 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 44 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 46 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 48 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 50 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 52 cm fish is short.
The longest fish in the world is 98 cm. The shortest fish in the world is 20 cm.	A 54 cm fish is short.
