premise	hypothesis
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 150 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 158 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 166 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 174 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 182 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 190 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 198 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 206 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 214 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 222 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 230 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 238 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 246 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 254 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 262 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 270 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 278 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 286 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 294 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 302 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 310 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 318 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 326 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 334 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 342 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 350 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 358 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 366 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 374 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 382 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 390 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 398 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 406 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 414 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 422 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 430 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 438 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 446 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 454 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 462 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 470 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 478 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 486 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 494 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 502 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 510 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 518 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 526 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 534 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 542 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 550 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 558 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 566 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 574 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 582 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 590 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 598 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 606 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 614 g potato is light.
Potatoes heavier than 470 g are heavy. Potatoes lighter than 310 g are light.	A 622 g potato is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 80 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 84 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 88 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 92 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 96 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 100 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 104 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 108 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 112 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 116 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 120 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 124 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 128 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 132 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 136 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 140 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 144 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 148 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 152 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 156 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 160 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 164 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 168 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 172 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 176 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 180 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 184 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 188 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 192 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 196 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 200 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 204 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 208 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 212 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 216 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 220 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 224 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 228 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 232 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 236 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 240 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 244 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 248 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 252 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 256 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 260 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 264 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 268 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 272 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 276 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 280 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 284 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 288 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 292 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 296 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 300 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 304 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 308 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 312 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 316 g goat is heavy.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 80 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 84 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 88 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 92 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 96 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 100 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 104 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 108 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 112 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 116 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 120 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 124 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 128 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 132 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 136 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 140 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 144 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 148 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 152 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 156 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 160 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 164 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 168 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 172 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 176 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 180 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 184 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 188 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 192 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 196 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 200 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 204 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 208 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 212 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 216 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 220 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 224 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 228 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 232 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 236 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 240 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 244 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 248 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 252 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 256 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 260 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 264 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 268 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 272 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 276 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 280 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 284 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 288 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 292 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 296 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 300 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 304 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 308 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 312 g goat is light.
Goats heavier than 240 g are heavy. Goats lighter than 160 g are light.	A 316 g goat is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1260 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1324 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1388 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1452 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1516 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1580 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1644 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1708 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1772 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1836 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1900 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1964 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2028 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2092 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2156 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2220 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2284 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2348 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2412 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2476 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2540 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2604 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2668 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2732 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2796 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2860 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2924 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 2988 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3052 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3116 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3180 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3244 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3308 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3372 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3436 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3500 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3564 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3628 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3692 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3756 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3820 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3884 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 3948 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4012 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4076 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4140 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4204 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4268 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4332 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4396 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4460 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4524 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4588 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4652 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4716 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4780 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4844 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4908 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 4972 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 5036 g box is heavy.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1260 g box is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1324 g box is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1388 g box is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1452 g box is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1516 g box is light.
Boxes heavier than 3820 g are heavy. Boxes lighter than 2540 g are light.	A 1580 g box is light.
