premise	hypothesis
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1920 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 1960 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2000 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2040 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2080 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2120 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2160 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2200 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2240 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2280 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2320 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2360 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2400 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2440 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2480 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2520 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2560 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2600 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2640 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2680 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2720 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2760 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2800 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2840 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2880 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2920 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 2960 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 3000 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 3040 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 3080 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 3120 g rabbit is very light.
A 2400 g rabbit is heavy. A 1600 g rabbit is light.	A 3160 g rabbit is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 3870 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4065 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4260 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4455 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4650 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4845 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5040 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5235 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5430 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5625 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5820 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6015 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6210 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6405 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6600 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6795 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6990 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7185 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7380 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7575 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7770 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7965 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8160 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8355 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8550 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8745 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8940 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9135 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9330 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9525 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9720 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9915 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10110 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10305 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10500 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10695 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10890 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11085 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11280 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11475 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11670 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11865 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12060 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12255 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12450 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12645 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12840 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13035 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13230 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13425 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13620 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13815 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14010 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14205 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14400 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14595 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14790 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14985 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 15180 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 15375 g turtle is very heavy.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 3870 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4065 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4260 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4455 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4650 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 4845 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5040 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5235 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5430 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5625 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 5820 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6015 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6210 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6405 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6600 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6795 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 6990 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7185 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7380 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7575 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7770 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 7965 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8160 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8355 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8550 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8745 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 8940 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9135 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9330 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9525 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9720 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 9915 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10110 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10305 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10500 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10695 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 10890 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11085 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11280 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11475 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11670 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 11865 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12060 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12255 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12450 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12645 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 12840 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13035 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13230 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13425 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13620 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 13815 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14010 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14205 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14400 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14595 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14790 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 14985 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 15180 g turtle is very light.
A 11670 g turtle is heavy. A 7770 g turtle is light.	A 15375 g turtle is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 40 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 42 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 44 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 46 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 48 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 50 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 52 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 54 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 56 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 58 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 60 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 62 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 64 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 66 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 68 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 70 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 72 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 74 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 76 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 78 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 80 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 82 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 84 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 86 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 88 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 90 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 92 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 94 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 96 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 98 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 100 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 102 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 104 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 106 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 108 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 110 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 112 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 114 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 116 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 118 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 120 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 122 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 124 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 126 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 128 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 130 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 132 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 134 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 136 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 138 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 140 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 142 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 144 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 146 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 148 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 150 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 152 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 154 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 156 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 158 kg pig is very heavy.
A 120 kg pig is heavy. A 80 kg pig is light.	A 40 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 42 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 44 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 46 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 48 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 50 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 52 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 54 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 56 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 58 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 60 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 62 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 64 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 66 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 68 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 70 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 72 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 74 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 76 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 78 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 80 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 82 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 84 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 86 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 88 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 90 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 92 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 94 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 96 kg pig is very light.
A 120 kg pig is heavy. A 80 kg pig is light.	A 98 kg pig is very light.
