premise	hypothesis	label
A 4360 g bird is heavy. A 2900 g bird is light.	A 3338 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3411 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3484 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3557 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3630 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3703 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3776 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3849 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3922 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 3995 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4068 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4141 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4214 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4287 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4360 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4433 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4506 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4579 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4652 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4725 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4798 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4871 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 4944 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5017 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5090 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5163 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5236 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5309 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5382 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5455 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5528 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5601 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5674 g dryer is light.	not_entailment
A 4360 g bird is heavy. A 2900 g bird is light.	A 5747 g dryer is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 40 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 42 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 44 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 46 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 48 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 50 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 52 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 54 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 56 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 58 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 60 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 62 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 64 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 66 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 68 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 70 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 72 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 74 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 76 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 78 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 80 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 82 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 84 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 86 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 88 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 90 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 92 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 94 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 96 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 98 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 100 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 102 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 104 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 106 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 108 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 110 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 112 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 114 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 116 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 118 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 120 kg lion is heavy.	discard
A 120 kg cow is heavy. A 80 kg cow is light.	A 122 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 124 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 126 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 128 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 130 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 132 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 134 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 136 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 138 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 140 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 142 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 144 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 146 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 148 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 150 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 152 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 154 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 156 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 158 kg lion is heavy.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 40 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 42 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 44 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 46 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 48 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 50 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 52 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 54 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 56 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 58 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 60 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 62 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 64 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 66 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 68 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 70 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 72 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 74 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 76 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 78 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 80 kg lion is light.	discard
A 120 kg cow is heavy. A 80 kg cow is light.	A 82 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 84 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 86 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 88 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 90 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 92 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 94 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 96 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 98 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 100 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 102 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 104 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 106 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 108 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 110 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 112 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 114 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 116 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 118 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 120 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 122 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 124 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 126 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 128 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 130 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 132 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 134 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 136 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 138 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 140 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 142 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 144 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 146 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 148 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 150 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 152 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 154 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 156 kg lion is light.	not_entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 158 kg lion is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1200 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1260 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1320 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1380 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1440 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1500 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1560 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1620 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1680 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1740 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1800 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1860 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1920 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1980 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2040 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2100 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2160 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2220 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2280 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2340 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2400 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2460 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2520 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2580 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2640 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2700 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2760 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2820 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2880 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 2940 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3000 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3060 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3120 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3180 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3240 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3300 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3360 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3420 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3480 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3540 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3600 g guitar is heavy.	discard
A 3600 g infant is heavy. A 2400 g infant is light.	A 3660 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3720 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3780 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3840 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3900 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 3960 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4020 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4080 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4140 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4200 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4260 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4320 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4380 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4440 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4500 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4560 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4620 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4680 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 4740 g guitar is heavy.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1200 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1260 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1320 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1380 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1440 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1500 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1560 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1620 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1680 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1740 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1800 g guitar is light.	not_entailment
A 3600 g infant is heavy. A 2400 g infant is light.	A 1860 g guitar is light.	not_entailment
