premise	hypothesis
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 123°C mud is hot.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 5°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 7°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 9°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 11°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 13°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 15°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 17°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 19°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 21°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 23°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 25°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 27°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 29°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 31°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 33°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 35°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 37°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 39°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 41°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 43°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 45°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 47°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 49°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 51°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 53°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 55°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 57°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 59°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 61°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 63°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 65°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 67°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 69°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 71°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 73°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 75°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 77°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 79°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 81°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 83°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 85°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 87°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 89°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 91°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 93°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 95°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 97°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 99°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 101°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 103°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 105°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 107°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 109°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 111°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 113°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 115°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 117°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 119°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 121°C mud is cold.
The hottest mud in the world is 103°C. The coldest mud in the world is 25°C.	A 123°C mud is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 3°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 5°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 7°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 9°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 11°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 13°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 15°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 17°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 19°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 21°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 23°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 25°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 27°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 29°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 31°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 33°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 35°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 37°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 39°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 41°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 43°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 45°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 47°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 49°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 51°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 53°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 55°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 57°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 59°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 61°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 63°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 65°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 67°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 69°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 71°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 73°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 75°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 77°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 79°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 81°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 83°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 85°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 87°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 89°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 91°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 93°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 95°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 97°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 99°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 101°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 103°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 105°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 107°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 109°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 111°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 113°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 115°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 117°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 119°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 121°C wax is hot.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 3°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 5°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 7°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 9°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 11°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 13°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 15°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 17°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 19°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 21°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 23°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 25°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 27°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 29°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 31°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 33°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 35°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 37°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 39°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 41°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 43°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 45°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 47°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 49°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 51°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 53°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 55°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 57°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 59°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 61°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 63°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 65°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 67°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 69°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 71°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 73°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 75°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 77°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 79°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 81°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 83°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 85°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 87°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 89°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 91°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 93°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 95°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 97°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 99°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 101°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 103°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 105°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 107°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 109°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 111°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 113°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 115°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 117°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 119°C wax is cold.
The hottest wax in the world is 101°C. The coldest wax in the world is 23°C.	A 121°C wax is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 40°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 43°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 46°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 49°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 52°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 55°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 58°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 61°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 64°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 67°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 70°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 73°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 76°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 79°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 82°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 85°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 88°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 91°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 94°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 97°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 100°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 103°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 106°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 109°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 112°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 115°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 118°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 121°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 124°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 127°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 130°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 133°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 136°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 139°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 142°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 145°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 148°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 151°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 154°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 157°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 160°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 163°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 166°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 169°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 172°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 175°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 178°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 181°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 184°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 187°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 190°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 193°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 196°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 199°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 202°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 205°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 208°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 211°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 214°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 217°C pie is hot.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 40°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 43°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 46°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 49°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 52°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 55°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 58°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 61°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 64°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 67°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 70°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 73°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 76°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 79°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 82°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 85°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 88°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 91°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 94°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 97°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 100°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 103°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 106°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 109°C pie is cold.
The hottest pie in the world is 187°C. The coldest pie in the world is 70°C.	A 112°C pie is cold.
